2023-12-13T19:22:55.358Z|00054|ofproto_dpif|INFO|netdev@ovs-netdev: Datapath supports ct_clear action
2023-12-13T19:22:55.358Z|00055|ofproto_dpif|INFO|netdev@ovs-netdev: Max dp_hash algorithm probed to be 1
2023-12-13T19:22:55.358Z|00056|ofproto_dpif|INFO|netdev@ovs-netdev: Datapath supports check_pkt_len action
2023-12-13T19:22:55.358Z|00057|ofproto_dpif|INFO|netdev@ovs-netdev: Datapath supports timeout policy in conntrack action
2023-12-13T19:22:55.358Z|00058|ofproto_dpif|INFO|netdev@ovs-netdev: Datapath supports ct_state
2023-12-13T19:22:55.358Z|00059|ofproto_dpif|INFO|netdev@ovs-netdev: Datapath supports ct_zone
2023-12-13T19:22:55.358Z|00060|ofproto_dpif|INFO|netdev@ovs-netdev: Datapath supports ct_mark
2023-12-13T19:22:55.358Z|00061|ofproto_dpif|INFO|netdev@ovs-netdev: Datapath supports ct_label
2023-12-13T19:22:55.358Z|00062|ofproto_dpif|INFO|netdev@ovs-netdev: Datapath supports ct_state_nat
2023-12-13T19:22:55.358Z|00063|ofproto_dpif|INFO|netdev@ovs-netdev: Datapath supports ct_orig_tuple
2023-12-13T19:22:55.358Z|00064|ofproto_dpif|INFO|netdev@ovs-netdev: Datapath supports ct_orig_tuple6
2023-12-13T19:22:55.358Z|00065|ofproto_dpif|INFO|netdev@ovs-netdev: Datapath supports IPv6 ND Extensions
2023-12-13T19:22:55.365Z|00066|dpif_netdev_nmu|INFO|NuevoMatchUp is enabled with the following:max-collision: 40, error-threshold: 128, min-coverage: 25, cool-down: 0, train-threshold: 90, garbage-collection: 0, allow-cmpflows: 1, instant-remainder: 1, sessions: 6, samples: 4000, batching: 0 
2023-12-13T19:22:55.365Z|00067|dpif_netdev|INFO|Log interval: 1000 ms
2023-12-13T19:22:55.365Z|00068|bridge|INFO|bridge br1: added interface br1 on port 65534
2023-12-13T19:22:55.366Z|00069|bridge|INFO|bridge br1: using datapath ID 0000ea619e88d747
2023-12-13T19:22:55.366Z|00070|connmgr|INFO|br1: added service controller "punix:/usr/local/var/run/openvswitch/br1.mgmt"
2023-12-13T19:22:55.368Z|00071|poll_loop|INFO|wakeup due to [POLLIN] on fd 12 (<->/usr/local/var/run/openvswitch/db.sock) at lib/stream-fd.c:157 (56% CPU usage)
2023-12-13T19:22:55.368Z|00072|poll_loop|INFO|wakeup due to [POLLIN] on fd 11 (NETLINK_ROUTE<->NETLINK_ROUTE) at lib/netlink-socket.c:1401 (56% CPU usage)
2023-12-13T19:22:55.368Z|00073|dpif_netdev_nmu|INFO|NuevoMatchUp is enabled with the following:max-collision: 40, error-threshold: 128, min-coverage: 25, cool-down: 0, train-threshold: 90, garbage-collection: 0, allow-cmpflows: 1, instant-remainder: 1, sessions: 6, samples: 4000, batching: 0 
2023-12-13T19:22:55.368Z|00074|dpif_netdev|INFO|Log interval: 1000 ms
2023-12-13T19:22:55.369Z|00075|poll_loop|INFO|wakeup due to 0-ms timeout at lib/dpif-netdev.c:5719 (56% CPU usage)
2023-12-13T19:22:55.369Z|00076|poll_loop|INFO|wakeup due to [POLLIN] on fd 560 (FIFO pipe:[664979]) at vswitchd/bridge.c:421 (56% CPU usage)
2023-12-13T19:22:55.382Z|00077|poll_loop|INFO|wakeup due to [POLLIN] on fd 12 (<->/usr/local/var/run/openvswitch/db.sock) at lib/stream-fd.c:157 (56% CPU usage)
2023-12-13T19:22:55.382Z|00078|dpif_netdev_nmu|INFO|NuevoMatchUp is enabled with the following:max-collision: 40, error-threshold: 128, min-coverage: 25, cool-down: 0, train-threshold: 90, garbage-collection: 0, allow-cmpflows: 1, instant-remainder: 1, sessions: 6, samples: 4000, batching: 0 
2023-12-13T19:22:55.382Z|00079|dpif_netdev|INFO|Log interval: 1000 ms
2023-12-13T19:22:55.382Z|00080|bridge|INFO|bridge br1: added interface veth0 on port 1
2023-12-13T19:22:55.383Z|00081|poll_loop|INFO|wakeup due to [POLLIN] on fd 11 (NETLINK_ROUTE<->NETLINK_ROUTE) at lib/netlink-socket.c:1401 (56% CPU usage)
2023-12-13T19:22:55.383Z|00082|dpif_netdev_nmu|INFO|NuevoMatchUp is enabled with the following:max-collision: 40, error-threshold: 128, min-coverage: 25, cool-down: 0, train-threshold: 90, garbage-collection: 0, allow-cmpflows: 1, instant-remainder: 1, sessions: 6, samples: 4000, batching: 0 
2023-12-13T19:22:55.383Z|00083|dpif_netdev|INFO|Log interval: 1000 ms
2023-12-13T19:22:55.384Z|00084|poll_loop|INFO|wakeup due to [POLLIN] on fd 12 (<->/usr/local/var/run/openvswitch/db.sock) at lib/stream-fd.c:157 (56% CPU usage)
2023-12-13T19:22:55.384Z|00085|poll_loop|INFO|wakeup due to 0-ms timeout at vswitchd/bridge.c:3227 (56% CPU usage)
2023-12-13T19:22:55.388Z|00086|poll_loop|INFO|wakeup due to [POLLIN] on fd 558 (/usr/local/var/run/openvswitch/br1.mgmt<->) at lib/stream-fd.c:274 (56% CPU usage)
2023-12-13T19:22:55.408Z|00087|connmgr|INFO|br1<->unix#2: 1 flow_mods in the last 0 s (1 deletes)
*** Loading 85127 OF rules from fw4-100k
2023-12-13T19:22:58.524Z|00088|connmgr|INFO|br1<->unix#6: 85127 flow_mods in the last 0 s (85127 adds)
2023-12-13T19:23:05.381Z|00089|memory|INFO|peak resident set size grew 255% in last 10.0 seconds, from 64648 kB to 229384 kB
2023-12-13T19:23:05.381Z|00090|memory|INFO|handlers:1 ports:2 revalidators:1 rules:85131
2023-12-13T19:23:14.928Z|00091|dpif_netdev_nmu|INFO|NuevoMatchUp is enabled with the following:max-collision: 40, error-threshold: 128, min-coverage: 25, cool-down: 0, train-threshold: 90, garbage-collection: 0, allow-cmpflows: 1, instant-remainder: 1, sessions: 6, samples: 4000, batching: 0 
2023-12-13T19:23:14.928Z|00092|dpif_netdev|INFO|Log interval: 1000 ms
2023-12-13T19:23:31.096Z|00093|dpif_netdev|INFO|Extended stats: insertions: 24 deletions: 23 total-flows: 1 packets: 8 subtables: 1.000000 upcalls: 1 upcall-avg-us: 87.82 dfc-us: 1.70 fastpath-us: 112.06 execute-us: 1.64 dpcls-us: 0.00 lookup-us: 18446744072500584.00 
2023-12-13T19:24:31.221Z|00094|dpif_netdev|INFO|Extended stats: insertions: 125 deletions: 123 total-flows: 3 packets: 1010 subtables: 5.268116 upcalls: 125 upcall-avg-us: 14.84 dfc-us: 190.42 fastpath-us: 5307.40 execute-us: 147.42 dpcls-us: 833.22 lookup-us: 45.89 
2023-12-13T19:24:32.848Z|00095|dpif_netdev|INFO|Extended stats: insertions: 120 deletions: 0 total-flows: 123 packets: 983 subtables: 5.926491 upcalls: 120 upcall-avg-us: 22.51 dfc-us: 255.33 fastpath-us: 8123.49 execute-us: 247.12 dpcls-us: 1247.45 lookup-us: 78.57 
2023-12-13T19:24:34.132Z|00096|dpif_netdev|INFO|Extended stats: insertions: 0 deletions: 0 total-flows: 123 packets: 1007 subtables: 11.831074 upcalls: 0 upcall-avg-us: -nan dfc-us: 235.82 fastpath-us: 1024.07 execute-us: 223.05 dpcls-us: 920.41 lookup-us: 0.00 
2023-12-13T19:24:35.260Z|00097|dpif_netdev|INFO|Extended stats: insertions: 0 deletions: 0 total-flows: 123 packets: 998 subtables: 15.401688 upcalls: 0 upcall-avg-us: -nan dfc-us: 239.88 fastpath-us: 971.56 execute-us: 213.88 dpcls-us: 878.01 lookup-us: 0.00 
2023-12-13T19:24:36.296Z|00098|dpif_netdev|INFO|Extended stats: insertions: 0 deletions: 0 total-flows: 123 packets: 1001 subtables: 17.935576 upcalls: 0 upcall-avg-us: -nan dfc-us: 224.65 fastpath-us: 1011.48 execute-us: 220.42 dpcls-us: 922.42 lookup-us: 0.00 
2023-12-13T19:24:38.120Z|00099|dpif_netdev|INFO|Extended stats: insertions: 0 deletions: 0 total-flows: 123 packets: 1999 subtables: 21.039423 upcalls: 0 upcall-avg-us: -nan dfc-us: 449.68 fastpath-us: 1837.06 execute-us: 394.21 dpcls-us: 1664.22 lookup-us: 0.00 
2023-12-13T19:24:39.884Z|00100|dpif_netdev|INFO|Extended stats: insertions: 0 deletions: 0 total-flows: 123 packets: 2000 subtables: 22.994088 upcalls: 0 upcall-avg-us: -nan dfc-us: 469.81 fastpath-us: 1988.03 execute-us: 445.97 dpcls-us: 1796.33 lookup-us: 0.00 
2023-12-13T19:29:08.179Z|00101|connmgr|INFO|br1<->unix#13: 1 flow_mods in the last 0 s (1 deletes)
2023-12-13T19:29:25.740Z|00102|dpif_netdev|INFO|Extended stats: insertions: 1 deletions: 123 total-flows: 1 packets: 1000 subtables: 23.687344 upcalls: 1 upcall-avg-us: 20.71 dfc-us: 230.39 fastpath-us: 1038.78 execute-us: 224.55 dpcls-us: 909.07 lookup-us: 1.10 
2023-12-13T19:29:28.076Z|00103|dpif_netdev|INFO|Extended stats: insertions: 1 deletions: 0 total-flows: 2 packets: 995 subtables: 20.616631 upcalls: 1 upcall-avg-us: 14.65 dfc-us: 244.76 fastpath-us: 254.83 execute-us: 163.37 dpcls-us: 121.64 lookup-us: 0.54 
2023-12-13T19:29:29.108Z|00104|dpif_netdev|INFO|Extended stats: insertions: 0 deletions: 0 total-flows: 2 packets: 1003 subtables: 19.098638 upcalls: 0 upcall-avg-us: -nan dfc-us: 285.99 fastpath-us: 217.95 execute-us: 221.41 dpcls-us: 109.96 lookup-us: 0.00 
2023-12-13T19:29:30.800Z|00105|dpif_netdev|INFO|Extended stats: insertions: 0 deletions: 0 total-flows: 2 packets: 2003 subtables: 17.156241 upcalls: 0 upcall-avg-us: -nan dfc-us: 690.10 fastpath-us: 447.51 execute-us: 531.17 dpcls-us: 231.03 lookup-us: 0.00 
2023-12-13T19:29:32.592Z|00106|dpif_netdev|INFO|Extended stats: insertions: 0 deletions: 0 total-flows: 2 packets: 2001 subtables: 15.621680 upcalls: 0 upcall-avg-us: -nan dfc-us: 570.73 fastpath-us: 383.49 execute-us: 431.45 dpcls-us: 207.44 lookup-us: 0.00 
2023-12-13T19:31:49.691Z|00107|connmgr|INFO|br1<->unix#22: 1 flow_mods in the last 0 s (1 adds)
2023-12-13T19:32:53.764Z|00108|connmgr|INFO|br1<->unix#28: 1 flow_mods in the last 0 s (1 adds)
2023-12-13T19:33:03.208Z|00109|dpif_netdev|INFO|Extended stats: insertions: 1 deletions: 2 total-flows: 1 packets: 1993 subtables: 14.382859 upcalls: 1 upcall-avg-us: 24.47 dfc-us: 576.43 fastpath-us: 413.54 execute-us: 413.23 dpcls-us: 186.11 lookup-us: 0.41 
2023-12-13T19:33:46.756Z|00110|dpif_netdev|INFO|Extended stats: insertions: 14 deletions: 14 total-flows: 1 packets: 1000 subtables: 13.264222 upcalls: 14 upcall-avg-us: 12.99 dfc-us: 253.12 fastpath-us: 940.16 execute-us: 198.05 dpcls-us: 395.43 lookup-us: 5.95 
2023-12-13T19:33:55.680Z|00111|dpif_netdev|INFO|Extended stats: insertions: 13 deletions: 0 total-flows: 14 packets: 1005 subtables: 12.610117 upcalls: 13 upcall-avg-us: 13.50 dfc-us: 253.44 fastpath-us: 845.05 execute-us: 205.64 dpcls-us: 328.96 lookup-us: 7.01 
2023-12-13T19:34:21.928Z|00112|dpif_netdev|INFO|Extended stats: insertions: 1 deletions: 14 total-flows: 1 packets: 995 subtables: 12.278078 upcalls: 1 upcall-avg-us: 22.26 dfc-us: 256.82 fastpath-us: 397.94 execute-us: 186.37 dpcls-us: 271.78 lookup-us: 0.37 
2023-12-13T19:35:31.432Z|00113|connmgr|INFO|br1<->unix#40: 1 flow_mods in the last 0 s (1 adds)
2023-12-13T19:35:42.717Z|00114|dpif_netdev|INFO|Extended stats: insertions: 2 deletions: 1 total-flows: 2 packets: 8 subtables: 12.264547 upcalls: 2 upcall-avg-us: 45.06 dfc-us: 4.36 fastpath-us: 155.12 execute-us: 0.76 dpcls-us: 14.52 lookup-us: 2.20 
2023-12-13T19:36:10.561Z|00115|connmgr|INFO|br1<->unix#49: 1 flow_mods in the last 0 s (1 adds)
2023-12-13T19:36:16.984Z|00116|dpif_netdev|INFO|Extended stats: insertions: 21 deletions: 21 total-flows: 2 packets: 9998 subtables: 9.116044 upcalls: 21 upcall-avg-us: 16.53 dfc-us: 2089.14 fastpath-us: 4091.54 execute-us: 1640.48 dpcls-us: 2543.61 lookup-us: 11.54 
2023-12-13T19:53:48.044Z|00117|dpif_netdev_nmu|INFO|NuevoMatchUp is enabled with the following:max-collision: 40, error-threshold: 128, min-coverage: 25, cool-down: 0, train-threshold: 90, garbage-collection: 0, allow-cmpflows: 1, instant-remainder: 1, sessions: 6, samples: 4000, batching: 0 
2023-12-13T19:53:48.044Z|00118|dpif_netdev|INFO|Log interval: 1000 ms
2023-12-13T19:53:48.069Z|00119|dpif_netdev_nmu|INFO|NuevoMatchUp is enabled with the following:max-collision: 40, error-threshold: 128, min-coverage: 25, cool-down: 0, train-threshold: 90, garbage-collection: 0, allow-cmpflows: 1, instant-remainder: 1, sessions: 6, samples: 4000, batching: 0 
2023-12-13T19:53:48.069Z|00120|dpif_netdev|INFO|Log interval: 1000 ms
2023-12-13T20:02:22.016Z|00121|dpif_netdev|INFO|Extended stats: insertions: 22 deletions: 22 total-flows: 2 packets: 10002 subtables: 6.318462 upcalls: 22 upcall-avg-us: 16.00 dfc-us: 1995.62 fastpath-us: 4763.85 execute-us: 1927.68 dpcls-us: 3052.30 lookup-us: 9.89 
2023-12-13T20:02:23.016Z|00122|dpif_netdev|INFO|Extended stats: insertions: 30 deletions: 0 total-flows: 32 packets: 69450 subtables: 5.140648 upcalls: 30 upcall-avg-us: 15.15 dfc-us: 13453.06 fastpath-us: 19057.62 execute-us: 11595.75 dpcls-us: 13922.92 lookup-us: 11.98 
2023-12-13T20:02:24.016Z|00123|dpif_netdev|INFO|Extended stats: insertions: 2 deletions: 0 total-flows: 34 packets: 70437 subtables: 4.734199 upcalls: 2 upcall-avg-us: 26.36 dfc-us: 16474.78 fastpath-us: 21119.27 execute-us: 13893.36 dpcls-us: 16068.14 lookup-us: 0.69 
2023-12-13T20:02:24.559Z|00124|poll_loop|INFO|Dropped 1743 log messages in last 2370 seconds (most recently, 2367 seconds ago) due to excessive rate
2023-12-13T20:02:24.559Z|00125|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (79% CPU usage)
2023-12-13T20:02:24.559Z|00126|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (79% CPU usage)
2023-12-13T20:02:24.559Z|00127|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (79% CPU usage)
2023-12-13T20:02:24.559Z|00128|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (79% CPU usage)
2023-12-13T20:02:24.559Z|00129|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (79% CPU usage)
2023-12-13T20:02:24.560Z|00130|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (79% CPU usage)
2023-12-13T20:02:24.560Z|00131|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (79% CPU usage)
2023-12-13T20:02:24.560Z|00132|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (79% CPU usage)
2023-12-13T20:02:24.560Z|00133|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (79% CPU usage)
2023-12-13T20:02:24.560Z|00134|poll_loop|INFO|wakeup due to [POLLIN] on fd 564 (AF_PACKET(veth0)(protocol=0x3)<->) at lib/netdev-linux.c:1500 (79% CPU usage)
2023-12-13T20:02:25.017Z|00135|dpif_netdev|INFO|Extended stats: insertions: 0 deletions: 0 total-flows: 34 packets: 69112 subtables: 4.557870 upcalls: 0 upcall-avg-us: -nan dfc-us: 14659.81 fastpath-us: 18268.68 execute-us: 12322.07 dpcls-us: 13891.55 lookup-us: 0.00 
2023-12-13T20:02:26.016Z|00136|dpif_netdev|INFO|Extended stats: insertions: 1 deletions: 0 total-flows: 35 packets: 74661 subtables: 4.419707 upcalls: 1 upcall-avg-us: 21.95 dfc-us: 14317.95 fastpath-us: 18011.85 execute-us: 12003.82 dpcls-us: 13787.40 lookup-us: 0.29 
2023-12-13T20:02:27.016Z|00137|dpif_netdev|INFO|Extended stats: insertions: 2 deletions: 0 total-flows: 37 packets: 66218 subtables: 4.374958 upcalls: 2 upcall-avg-us: 20.56 dfc-us: 14021.92 fastpath-us: 18495.91 execute-us: 11235.88 dpcls-us: 13680.85 lookup-us: 0.74 
2023-12-13T20:02:44.760Z|00138|dpif_netdev|INFO|Extended stats: insertions: 2 deletions: 37 total-flows: 2 packets: 35028 subtables: 4.356715 upcalls: 2 upcall-avg-us: 17.30 dfc-us: 8227.49 fastpath-us: 9019.37 execute-us: 5953.91 dpcls-us: 6895.95 lookup-us: 1.39 
2023-12-13T20:03:02.404Z|00139|dpif_netdev|INFO|Extended stats: insertions: 14 deletions: 0 total-flows: 16 packets: 1000 subtables: 4.341635 upcalls: 14 upcall-avg-us: 12.44 dfc-us: 240.89 fastpath-us: 832.63 execute-us: 226.74 dpcls-us: 361.51 lookup-us: 5.69 
2023-12-13T20:03:03.404Z|00140|dpif_netdev|INFO|Extended stats: insertions: 16 deletions: 0 total-flows: 32 packets: 66896 subtables: 4.287659 upcalls: 16 upcall-avg-us: 24.26 dfc-us: 16756.32 fastpath-us: 24734.24 execute-us: 15138.63 dpcls-us: 18140.02 lookup-us: 6.76 
2023-12-13T20:05:42.508Z|00141|dpif_netdev|INFO|Extended stats: insertions: 3 deletions: 33 total-flows: 2 packets: 33105 subtables: 4.249515 upcalls: 3 upcall-avg-us: 19.41 dfc-us: 7269.85 fastpath-us: 9418.41 execute-us: 5906.83 dpcls-us: 7007.48 lookup-us: 1.64 
